TF gene,PBM filename,TF tested in PBM,AA identity,More info,OLS CV accuracy
"MYB","Mus_musculus|M01855_1.94d|Badis09|Myb_1047.3=v1","Myb",78,"Inferred - Myb (78% AA Identity, Mus musculus)",0.659263
"MYB","Mus_musculus|M01856_1.94d|Badis09|Mybl1_1717.2=v1","Mybl1",72,"Inferred - Mybl1 (72% AA Identity, Mus musculus)",0.417622
"MYB","Mus_musculus|M01854_1.94d|DREAM_contest|1984","Mybl2",72,"Inferred - Mybl2 (72% AA Identity, Mus musculus)",0.480175
"MYBL1","Mus_musculus|M01856_1.94d|Badis09|Mybl1_1717.2=v1","Mybl1",100,"Inferred - Mybl1 (100% AA Identity, Mus musculus)",0.417622
"MYBL1","Mus_musculus|M01855_1.94d|Badis09|Myb_1047.3=v1","Myb",87,"Inferred - Myb (87% AA Identity, Mus musculus)",0.659263
"MYBL1","Mus_musculus|M01854_1.94d|DREAM_contest|1984","Mybl2",75,"Inferred - Mybl2 (75% AA Identity, Mus musculus)",0.480175
"MYBL2","Mus_musculus|M01854_1.94d|DREAM_contest|1984","Mybl2",76,"Inferred - Mybl2 (76% AA Identity, Mus musculus)",0.480175
"MYBL2","Mus_musculus|M01856_1.94d|Badis09|Mybl1_1717.2=v1","Mybl1",75,"Inferred - Mybl1 (75% AA Identity, Mus musculus)",0.417622
"MYBL2","Mus_musculus|M01855_1.94d|Badis09|Myb_1047.3=v1","Myb",75,"Inferred - Myb (75% AA Identity, Mus musculus)",0.659263
"MYC","Homo_sapiens|NA|Shen2018|MYC-MAX","MYC",100,"Direct",0.741334
"MYCL","Homo_sapiens|NA|Shen2018|MYC-MAX","MYC",57,"Inferred - MYC (57% AA Identity, Homo sapiens)",0.741334
"MYCN","Homo_sapiens|NA|Shen2018|MYC-MAX","MYC",66,"Inferred - MYC (66% AA Identity, Homo sapiens)",0.741334
"MYF5","Mus_musculus|M00256_1.94d|Badis09|Myf6_3824.2=v2","Myf6",80,"Inferred - Myf6 (80% AA Identity, Mus musculus)",0.377609
"MYF5","Caenorhabditis_elegans|M00278_1.94d|DeMasi2011|HLH-1_rep2","hlh-1",75,"Inferred - hlh-1 (75% AA Identity, Caenorhabditis elegans)",0.217954
"MYF5","Caenorhabditis_elegans|M00277_1.94d|DeMasi2011|HLH-1_L13V_rep1","hlh-1",73,"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)",0.112087
"MYF5","Caenorhabditis_elegans|M00276_1.94d|DeMasi2011|HLH-1_L13T_rep2","hlh-1",73,"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)",0.150169
"MYF5","Caenorhabditis_elegans|M00275_1.94d|DeMasi2011|HLH-1_L13R_rep2","hlh-1",73,"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)",0.670869
"MYF6","Mus_musculus|M00256_1.94d|Badis09|Myf6_3824.2=v2","Myf6",100,"Inferred - Myf6 (100% AA Identity, Mus musculus)",0.377609
"MYF6","Caenorhabditis_elegans|M00278_1.94d|DeMasi2011|HLH-1_rep2","hlh-1",76,"Inferred - hlh-1 (76% AA Identity, Caenorhabditis elegans)",0.217954
"MYF6","Caenorhabditis_elegans|M00276_1.94d|DeMasi2011|HLH-1_L13T_rep2","hlh-1",75,"Inferred - hlh-1 (75% AA Identity, Caenorhabditis elegans)",0.150169
"MYF6","Caenorhabditis_elegans|M00277_1.94d|DeMasi2011|HLH-1_L13V_rep1","hlh-1",75,"Inferred - hlh-1 (75% AA Identity, Caenorhabditis elegans)",0.112087
"MYF6","Caenorhabditis_elegans|M00275_1.94d|DeMasi2011|HLH-1_L13R_rep2","hlh-1",75,"Inferred - hlh-1 (75% AA Identity, Caenorhabditis elegans)",0.670869
"MYOD1","Mus_musculus|M00256_1.94d|Badis09|Myf6_3824.2=v2","Myf6",80,"Inferred - Myf6 (80% AA Identity, Mus musculus)",0.377609
"MYOD1","Caenorhabditis_elegans|M00278_1.94d|DeMasi2011|HLH-1_rep2","hlh-1",76,"Inferred - hlh-1 (76% AA Identity, Caenorhabditis elegans)",0.217954
"MYOD1","Caenorhabditis_elegans|M00277_1.94d|DeMasi2011|HLH-1_L13V_rep1","hlh-1",75,"Inferred - hlh-1 (75% AA Identity, Caenorhabditis elegans)",0.112087
"MYOD1","Caenorhabditis_elegans|M00275_1.94d|DeMasi2011|HLH-1_L13R_rep2","hlh-1",75,"Inferred - hlh-1 (75% AA Identity, Caenorhabditis elegans)",0.670869
"MYOD1","Caenorhabditis_elegans|M00276_1.94d|DeMasi2011|HLH-1_L13T_rep2","hlh-1",75,"Inferred - hlh-1 (75% AA Identity, Caenorhabditis elegans)",0.150169
"MYOG","Mus_musculus|M00256_1.94d|Badis09|Myf6_3824.2=v2","Myf6",86,"Inferred - Myf6 (86% AA Identity, Mus musculus)",0.377609
"MYOG","Caenorhabditis_elegans|M00278_1.94d|DeMasi2011|HLH-1_rep2","hlh-1",73,"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)",0.217954
"MYOG","Caenorhabditis_elegans|M00276_1.94d|DeMasi2011|HLH-1_L13T_rep2","hlh-1",71,"Inferred - hlh-1 (71% AA Identity, Caenorhabditis elegans)",0.150169
"MYOG","Caenorhabditis_elegans|M00277_1.94d|DeMasi2011|HLH-1_L13V_rep1","hlh-1",71,"Inferred - hlh-1 (71% AA Identity, Caenorhabditis elegans)",0.112087
"MYOG","Caenorhabditis_elegans|M00275_1.94d|DeMasi2011|HLH-1_L13R_rep2","hlh-1",71,"Inferred - hlh-1 (71% AA Identity, Caenorhabditis elegans)",0.670869
"MYPOP","Mus_musculus|M01858_1.94d|DREAM_contest|1978","Mypop",97,"Inferred - Mypop (97% AA Identity, Mus_musculus)",0.47591
"MYRF","Mus_musculus|M01968_1.94d|Zoo_01|5531","Myrf",100,"Inferred - Myrf (100% AA Identity, Mus musculus)",0.389326
"MYRF","Homo_sapiens|M01967_1.94d|Zoo_01|6974","MYRF",100,"Direct",0.137898
"MYRF","Danio_rerio|M01966_1.94d|Zoo_01|5956","myrf",84,"Inferred - myrf (84% AA Identity, Danio rerio)",-0.165975
"MYT1L","Caenorhabditis_elegans|M00842_1.94d|CEPD|8672","ztf-11",78,"Inferred - ztf-11 (78% AA Identity, Caenorhabditis elegans)",0.742095
"MZF1","Mus_musculus|M00605_1.94d|DREAM_contest|1332","Mzf1",95,"Inferred - Mzf1 (95% AA Identity, Mus musculus)",0.155882
"MZF1","Mus_musculus|M00604_1.94d|DREAM_contest|1331","Mzf1",89,"Inferred - Mzf1 (89% AA Identity, Mus_musculus)",0.217192
"NAIF1","Xenopus_tropicalis|M01751_1.94d|Zoo_01|5848","naif1",54,"Inferred - naif1 (54% AA Identity, Xenopus tropicalis)",0.568665
"NAIF1","Xenopus_laevis|M01767_1.94d|Zoo_01|6723","AAI23253",50,"Inferred - AAI23253 (50% AA Identity, Xenopus laevis)",0.603245
"NANOG","Mus_musculus|M01326_1.94d|Zoo_01|2033","Nanog",85,"Inferred - Nanog (85% AA Identity, Mus musculus)",0.47188
"NANOGP8","Mus_musculus|M01326_1.94d|Zoo_01|2033","Nanog",85,"Inferred - Nanog (85% AA Identity, Mus musculus)",0.47188
"NEUROD1","Mus_musculus|M00264_1.94d|Zoo_01|1372","Neurog1",68,"Inferred - Neurog1 (68% AA Identity, Mus musculus)",0.267932
"NEUROD1","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",61,"Inferred - Atoh1 (61% AA Identity, Mus musculus)",0.201119
"NEUROD1","Mus_musculus|M00241_1.94d|Zoo_01|1348","Bhlhe22",53,"Inferred - Bhlhe22 (53% AA Identity, Mus musculus)",0.288106
"NEUROD2","Mus_musculus|M00264_1.94d|Zoo_01|1372","Neurog1",68,"Inferred - Neurog1 (68% AA Identity, Mus musculus)",0.267932
"NEUROD2","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",59,"Inferred - Atoh1 (59% AA Identity, Mus musculus)",0.201119
"NEUROD2","Mus_musculus|M00241_1.94d|Zoo_01|1348","Bhlhe22",55,"Inferred - Bhlhe22 (55% AA Identity, Mus musculus)",0.288106
"NEUROD4","Mus_musculus|M00264_1.94d|Zoo_01|1372","Neurog1",66,"Inferred - Neurog1 (66% AA Identity, Mus musculus)",0.267932
"NEUROD4","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",61,"Inferred - Atoh1 (61% AA Identity, Mus musculus)",0.201119
"NEUROD4","Mus_musculus|M00241_1.94d|Zoo_01|1348","Bhlhe22",53,"Inferred - Bhlhe22 (53% AA Identity, Mus musculus)",0.288106
"NEUROD6","Mus_musculus|M00264_1.94d|Zoo_01|1372","Neurog1",64,"Inferred - Neurog1 (64% AA Identity, Mus musculus)",0.267932
"NEUROD6","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",61,"Inferred - Atoh1 (61% AA Identity, Mus musculus)",0.201119
"NEUROD6","Mus_musculus|M00241_1.94d|Zoo_01|1348","Bhlhe22",55,"Inferred - Bhlhe22 (55% AA Identity, Mus musculus)",0.288106
"NEUROG1","Mus_musculus|M00264_1.94d|Zoo_01|1372","Neurog1",100,"Inferred - Neurog1 (100% AA Identity, Mus musculus)",0.267932
"NEUROG1","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",56,"Inferred - Atoh1 (56% AA Identity, Mus musculus)",0.201119
"NEUROG2","Mus_musculus|M00264_1.94d|Zoo_01|1372","Neurog1",84,"Inferred - Neurog1 (84% AA Identity, Mus musculus)",0.267932
"NEUROG2","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",56,"Inferred - Atoh1 (56% AA Identity, Mus musculus)",0.201119
"NEUROG3","Mus_musculus|M00264_1.94d|Zoo_01|1372","Neurog1",86,"Inferred - Neurog1 (86% AA Identity, Mus musculus)",0.267932
"NEUROG3","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",54,"Inferred - Atoh1 (54% AA Identity, Mus musculus)",0.201119
"NFAT5","Gallus_gallus|M02090_1.94d|Zoo_01|6782","NFAT5",99,"Inferred - NFAT5 (99% AA Identity, Gallus gallus)",0.151217
"NFATC1","Monodelphis_domestica|M02092_1.94d|Zoo_01|5474","NFATC1",95,"Inferred - NFATC1 (95% AA Identity, Monodelphis domestica)",0.734526
"NFATC1","Meleagris_gallopavo|M02091_1.94d|Zoo_01|5293","NFATC1",95,"Inferred - NFATC1 (95% AA Identity, Meleagris gallopavo)",0.682126
"NFATC1","Xenopus_tropicalis|M02094_1.94d|Zoo_01|5846","nfatc1",93,"Inferred - nfatc1 (93% AA Identity, Xenopus tropicalis)",0.80874
"NFATC1","Homo_sapiens|M02087_1.94d|Zoo_01|7696","NFATC3",81,"Inferred - NFATC3 (81% AA Identity, Homo sapiens)",0.659283
"NFATC2","Homo_sapiens|M02089_1.94d|Zoo_01|7328","NFATC2",100,"Direct",0.206869
"NFATC2","Meleagris_gallopavo|M02091_1.94d|Zoo_01|5293","NFATC1",84,"Inferred - NFATC1 (84% AA Identity, Meleagris gallopavo)",0.682126
"NFATC2","Monodelphis_domestica|M02092_1.94d|Zoo_01|5474","NFATC1",83,"Inferred - NFATC1 (83% AA Identity, Monodelphis domestica)",0.734526
"NFATC2","Xenopus_tropicalis|M02094_1.94d|Zoo_01|5846","nfatc1",83,"Inferred - nfatc1 (83% AA Identity, Xenopus tropicalis)",0.80874
"NFATC2","Homo_sapiens|M02087_1.94d|Zoo_01|7696","NFATC3",78,"Inferred - NFATC3 (78% AA Identity, Homo sapiens)",0.659283
"NFATC3","Homo_sapiens|M02087_1.94d|Zoo_01|7696","NFATC3",100,"Direct",0.659283
"NFATC3","Xenopus_tropicalis|M02094_1.94d|Zoo_01|5846","nfatc1",81,"Inferred - nfatc1 (81% AA Identity, Xenopus tropicalis)",0.80874
"NFATC3","Monodelphis_domestica|M02092_1.94d|Zoo_01|5474","NFATC1",81,"Inferred - NFATC1 (81% AA Identity, Monodelphis domestica)",0.734526
"NFATC4","Homo_sapiens|M02087_1.94d|Zoo_01|7696","NFATC3",80,"Inferred - NFATC3 (80% AA Identity, Homo sapiens)",0.659283
"NFATC4","Monodelphis_domestica|M02092_1.94d|Zoo_01|5474","NFATC1",79,"Inferred - NFATC1 (79% AA Identity, Monodelphis domestica)",0.734526
"NFATC4","Meleagris_gallopavo|M02091_1.94d|Zoo_01|5293","NFATC1",78,"Inferred - NFATC1 (78% AA Identity, Meleagris gallopavo)",0.682126
"NFATC4","Xenopus_tropicalis|M02094_1.94d|Zoo_01|5846","nfatc1",77,"Inferred - nfatc1 (77% AA Identity, Xenopus tropicalis)",0.80874
"NFIL3","Mus_musculus|M00417_1.94d|Zoo_01|1293","Nfil3",100,"Inferred - Nfil3 (100% AA Identity, Mus musculus)",0.531471
"NFIL3","Mus_musculus|M00452_1.94d|DREAM_contest|1445","XP_002726925.1",70,"Inferred - XP_002726925.1 (70% AA Identity, Mus musculus)",0.3049
"NKX1-1","Mus_musculus|M01370_1.94d|Berger08|Nkx1-1_3856.3","Nkx1-1",100,"Inferred - Nkx1-1 (100% AA Identity, Mus musculus)",0.606751
"NKX1-1","Mus_musculus|M01433_1.94d|Berger08|Nkx1-2_3214.1","Nkx1-2",98,"Inferred - Nkx1-2 (98% AA Identity, Mus musculus)",0.628912
"NKX1-1","Drosophila_melanogaster|M01489_1.94d|BusserDevelopment2012|Slou","slou",96,"Inferred - slou (96% AA Identity, Drosophila melanogaster)",0.708664
"NKX1-2","Mus_musculus|M01433_1.94d|Berger08|Nkx1-2_3214.1","Nkx1-2",100,"Inferred - Nkx1-2 (100% AA Identity, Mus musculus)",0.628912
"NKX1-2","Mus_musculus|M01370_1.94d|Berger08|Nkx1-1_3856.3","Nkx1-1",98,"Inferred - Nkx1-1 (98% AA Identity, Mus musculus)",0.606751
"NKX1-2","Drosophila_melanogaster|M01489_1.94d|BusserDevelopment2012|Slou","slou",94,"Inferred - slou (94% AA Identity, Drosophila melanogaster)",0.708664
"NKX2-1","Mus_musculus|M01445_1.94d|Berger08|Nkx2-4_3074.1","Nkx2-4",100,"Inferred - Nkx2-4 (100% AA Identity, Mus musculus)",0.539379
"NKX2-1","Mus_musculus|M01310_1.94d|Berger08|Titf1_1722.2","Nkx2-1",100,"Inferred - Nkx2-1 (100% AA Identity, Mus musculus)",0.49194
"NKX2-1","Mus_musculus|M01366_1.94d|Berger08|Nkx2-2_2823.1","Nkx2-2",89,"Inferred - Nkx2-2 (89% AA Identity, Mus musculus)",0.716372
"NKX2-1","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",82,"Inferred - NKX2-5 (82% AA Identity, Homo sapiens)",0.711051
"NKX2-1","Mus_musculus|M01452_1.94d|DREAM_contest|1441","Nkx2-9",80,"Inferred - Nkx2-9 (80% AA Identity, Mus musculus)",0.688024
"NKX2-1","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",78,"Inferred - Nkx2-6 (78% AA Identity, Mus musculus)",0.586754
"NKX2-2","Mus_musculus|M01366_1.94d|Berger08|Nkx2-2_2823.1","Nkx2-2",100,"Inferred - Nkx2-2 (100% AA Identity, Mus musculus)",0.716372
"NKX2-2","Mus_musculus|M01452_1.94d|DREAM_contest|1441","Nkx2-9",91,"Inferred - Nkx2-9 (91% AA Identity, Mus musculus)",0.688024
"NKX2-2","Homo_sapiens|M01261_1.94d|Barrera2016|NKX2-8_REF_R1","NKX2-8",91,"Inferred - NKX2-8 (91% AA Identity, Homo sapiens)",0.677831
"NKX2-2","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",78,"Inferred - NKX2-5 (78% AA Identity, Homo sapiens)",0.711051
"NKX2-2","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",75,"Inferred - Nkx2-6 (75% AA Identity, Mus musculus)",0.586754
"NKX2-2","Drosophila_melanogaster|M01494_1.94d|BusserDevelopment2012|Bap","bap",66,"Inferred - bap (66% AA Identity, Drosophila melanogaster)",0.450185
"NKX2-3","Mus_musculus|M01426_1.94d|Berger08|Nkx2-3_3435.1","Nkx2-3",100,"Inferred - Nkx2-3 (100% AA Identity, Mus musculus)",0.664786
"NKX2-3","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",92,"Inferred - NKX2-5 (92% AA Identity, Homo sapiens)",0.711051
"NKX2-3","Mus_musculus|M01330_1.94d|Berger08|Nkx2-5_3436.1","Nkx2-5",92,"Inferred - Nkx2-5 (92% AA Identity, Mus musculus)",0.547147
"NKX2-3","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",85,"Inferred - Nkx2-6 (85% AA Identity, Mus musculus)",0.586754
"NKX2-3","Drosophila_melanogaster|M01494_1.94d|BusserDevelopment2012|Bap","bap",73,"Inferred - bap (73% AA Identity, Drosophila melanogaster)",0.450185
"NKX2-4","Mus_musculus|M01445_1.94d|Berger08|Nkx2-4_3074.1","Nkx2-4",100,"Inferred - Nkx2-4 (100% AA Identity, Mus musculus)",0.539379
"NKX2-4","Mus_musculus|M01310_1.94d|Berger08|Titf1_1722.2","Nkx2-1",100,"Inferred - Nkx2-1 (100% AA Identity, Mus musculus)",0.49194
"NKX2-4","Mus_musculus|M01366_1.94d|Berger08|Nkx2-2_2823.1","Nkx2-2",89,"Inferred - Nkx2-2 (89% AA Identity, Mus musculus)",0.716372
"NKX2-4","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",82,"Inferred - NKX2-5 (82% AA Identity, Homo sapiens)",0.711051
"NKX2-4","Mus_musculus|M01452_1.94d|DREAM_contest|1441","Nkx2-9",80,"Inferred - Nkx2-9 (80% AA Identity, Mus musculus)",0.688024
"NKX2-4","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",78,"Inferred - Nkx2-6 (78% AA Identity, Mus musculus)",0.586754
"NKX2-5","Homo_sapiens|M01286_1.94d|Barrera2016|NKX2-5_R161P_R1","NKX2-5",100,"Direct",0.668936
"NKX2-5","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",100,"Direct",0.711051
"NKX2-5","Homo_sapiens|M01287_1.94d|Barrera2016|NKX2-5_R190C_R1","NKX2-5",100,"Direct",0.769811
"NKX2-5","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",82,"Inferred - Nkx2-6 (82% AA Identity, Mus musculus)",0.586754
"NKX2-5","Drosophila_melanogaster|M01494_1.94d|BusserDevelopment2012|Bap","bap",70,"Inferred - bap (70% AA Identity, Drosophila melanogaster)",0.450185
"NKX2-6","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",92,"Inferred - Nkx2-6 (92% AA Identity, Mus musculus)",0.586754
"NKX2-6","Mus_musculus|M01426_1.94d|Berger08|Nkx2-3_3435.1","Nkx2-3",92,"Inferred - Nkx2-3 (92% AA Identity, Mus musculus)",0.664786
"NKX2-6","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",89,"Inferred - NKX2-5 (89% AA Identity, Homo sapiens)",0.711051
"NKX2-6","Drosophila_melanogaster|M01494_1.94d|BusserDevelopment2012|Bap","bap",68,"Inferred - bap (68% AA Identity, Drosophila melanogaster)",0.450185
"NKX2-8","Homo_sapiens|M01261_1.94d|Barrera2016|NKX2-8_REF_R1","NKX2-8",100,"Direct",0.677831
"NKX2-8","Homo_sapiens|M01260_1.94d|Barrera2016|NKX2-8_A94T_R1","NKX2-8",100,"Direct",0.692839
"NKX2-8","Mus_musculus|M01452_1.94d|DREAM_contest|1441","Nkx2-9",96,"Inferred - Nkx2-9 (96% AA Identity, Mus musculus)",0.688024
"NKX2-8","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",78,"Inferred - NKX2-5 (78% AA Identity, Homo sapiens)",0.711051
"NKX2-8","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",75,"Inferred - Nkx2-6 (75% AA Identity, Mus musculus)",0.586754
"NKX2-8","Drosophila_melanogaster|M01494_1.94d|BusserDevelopment2012|Bap","bap",70,"Inferred - bap (70% AA Identity, Drosophila melanogaster)",0.450185
"NKX3-1","Mus_musculus|M01347_1.94d|Badis09|Nkx3-1_2923.2=v2","Nkx3-1",100,"Inferred - Nkx3-1 (100% AA Identity, Mus musculus)",0.692346
"NKX3-1","Mus_musculus|M01348_1.94d|Berger08|Nkx3-1_2923.2","Nkx3-1",100,"Inferred - Nkx3-1 (100% AA Identity, Mus musculus)",0.679747
"NKX3-1","Mus_musculus|M01436_1.94d|Berger08|Bapx1_2343.1","Nkx3-2",84,"Inferred - Nkx3-2 (84% AA Identity, Mus musculus)",0.699458
"NKX3-1","Drosophila_melanogaster|M01494_1.94d|BusserDevelopment2012|Bap","bap",78,"Inferred - bap (78% AA Identity, Drosophila melanogaster)",0.450185
"NKX3-1","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",68,"Inferred - NKX2-5 (68% AA Identity, Homo sapiens)",0.711051
"NKX3-2","Mus_musculus|M01436_1.94d|Berger08|Bapx1_2343.1","Nkx3-2",100,"Inferred - Nkx3-2 (100% AA Identity, Mus musculus)",0.699458
"NKX3-2","Drosophila_melanogaster|M01495_1.94d|Zoo_01|2333","bap",87,"Inferred - bap (87% AA Identity, Drosophila melanogaster)",0.485006
"NKX3-2","Drosophila_melanogaster|M01494_1.94d|BusserDevelopment2012|Bap","bap",87,"Inferred - bap (87% AA Identity, Drosophila melanogaster)",0.450185
"NKX3-2","Homo_sapiens|M01288_1.94d|Barrera2016|NKX2-5_REF_R1","NKX2-5",71,"Inferred - NKX2-5 (71% AA Identity, Homo sapiens)",0.711051
"NKX3-2","Mus_musculus|M01425_1.94d|Berger08|Nkx2-6_3437.1","Nkx2-6",66,"Inferred - Nkx2-6 (66% AA Identity, Mus musculus)",0.586754
"NKX6-1","Mus_musculus|M01395_1.94d|Berger08|Nkx6-1_2825.1","Nkx6-1",100,"Inferred - Nkx6-1 (100% AA Identity, Mus musculus)",0.793084
"NKX6-1","PBM_CONSTRUCTS|M01454_1.94d|Berger08|Nkx6-3_3446.1","Nkx6-3",96,"Inferred - Nkx6-3 (96% AA Identity, Mus musculus)",0.741367
"NKX6-2","Mus_musculus|M01395_1.94d|Berger08|Nkx6-1_2825.1","Nkx6-1",98,"Inferred - Nkx6-1 (98% AA Identity, Mus musculus)",0.793084
"NKX6-2","PBM_CONSTRUCTS|M01454_1.94d|Berger08|Nkx6-3_3446.1","Nkx6-3",94,"Inferred - Nkx6-3 (94% AA Identity, Mus musculus)",0.741367
"NKX6-3","PBM_CONSTRUCTS|M01454_1.94d|Berger08|Nkx6-3_3446.1","Nkx6-3",100,"Inferred - Nkx6-3 (100% AA Identity, Mus musculus)",0.741367
"NKX6-3","Mus_musculus|M01395_1.94d|Berger08|Nkx6-1_2825.1","Nkx6-1",96,"Inferred - Nkx6-1 (96% AA Identity, Mus musculus)",0.793084
"NOBOX","Homo_sapiens|M01232_1.94d|Zoo_01|3113","NOBOX",100,"Direct",0.704674
"NOBOX","Mus_musculus|M01377_1.94d|Berger08|Og2x_3719.1","Nobox",92,"Inferred - Nobox (92% AA Identity, Mus musculus)",0.576822
"NOBOX","Xenopus_tropicalis|M01479_1.94d|Zoo_01|1755","hbox10",80,"Inferred - hbox10 (80% AA Identity, Xenopus tropicalis)",0.610101
"NOTO","Mus_musculus|M01458_1.94d|Zoo_01|2766","Noto",89,"Inferred - Noto (89% AA Identity, Mus musculus)",0.716776
"NPAS2","Mus_musculus|M00247_1.94d|Zoo_01|128","Clock",82,"Inferred - Clock (82% AA Identity, Mus musculus)",0.738616
"NR1H4","Homo_sapiens|M01981_1.94d|Barrera2016|NR1H4_REF_R1","NR1H4",100,"Direct",0.67193
"NR2C1","Mus_musculus|M01994_1.94d|DREAM_contest|573","Nr2c1",97,"Inferred - Nr2c1 (97% AA Identity, Mus musculus)",0.264911
"NR2C1","Mus_musculus|M01995_1.94d|Zoo_01|1413","Nr2c1",97,"Inferred - Nr2c1 (97% AA Identity, Mus musculus)",0.64451
"NR2C1","Brugia_pahangi|M02058_1.94d|Zoo_01|2348","O77476_BRUPA",74,"Inferred - O77476_BRUPA (74% AA Identity, Brugia pahangi)",0.384637
"NR2C2","Mus_musculus|M01995_1.94d|Zoo_01|1413","Nr2c1",75,"Inferred - Nr2c1 (75% AA Identity, Mus musculus)",0.64451
"NR2C2","Mus_musculus|M01994_1.94d|DREAM_contest|573","Nr2c1",75,"Inferred - Nr2c1 (75% AA Identity, Mus musculus)",0.264911
"NR2C2","Brugia_pahangi|M02058_1.94d|Zoo_01|2348","O77476_BRUPA",74,"Inferred - O77476_BRUPA (74% AA Identity, Brugia pahangi)",0.384637
"NR2C2","Schistosoma_mansoni|M02024_1.94d|Zoo_01|2432","Smp_105090",70,"Inferred - Smp_105090 (70% AA Identity, Schistosoma mansoni)",0.687022
"NR2E1","Pan_paniscus|M02055_1.94d|Zoo_01|1007","A1YGC6_PANPA",100,"Inferred - A1YGC6_PANPA (100% AA Identity, Pan paniscus)",0.522763
"NR2E1","Mus_musculus|M02001_1.94d|DREAM_contest|661","Nr2e1",100,"Inferred - Nr2e1 (100% AA Identity, Mus musculus)",0.483225
"NR2E1","Homo_sapiens|M01982_1.94d|Zoo_01|2757","NR2E1",100,"Direct",0.614861
"NR2E3","Homo_sapiens|M01986_1.94d|Barrera2016|NR2E3_G56R_R1","NR2E3",100,"Direct",0.271836
"NR2E3","Homo_sapiens|M01988_1.94d|Barrera2016|NR2E3_R76W_R1","NR2E3",100,"Direct",0.21709
"NR2F1","Mus_musculus|M02014_1.94d|DREAM_contest|1461","Nr2f1",100,"Inferred - Nr2f1 (100% AA Identity, Mus musculus)",0.69007
"NR2F1","Mus_musculus|M02008_1.94d|Badis09|Nr2f2_2192.2=v2","Nr2f2",98,"Inferred - Nr2f2 (98% AA Identity, Mus musculus)",0.620983
"NR2F1","Bombyx_mori|M02022_1.94d|Zoo_01|1006","Q969A9_BOMMO",90,"Inferred - Q969A9_BOMMO (90% AA Identity, Bombyx mori)",0.544813
"NR2F1","Mus_musculus|M01993_1.94d|DREAM_contest|578","Nr2f6",82,"Inferred - Nr2f6 (82% AA Identity, Mus musculus)",0.576322
"NR2F2","Mus_musculus|M02008_1.94d|Badis09|Nr2f2_2192.2=v2","Nr2f2",100,"Inferred - Nr2f2 (100% AA Identity, Mus musculus)",0.620983
"NR2F2","Mus_musculus|M02014_1.94d|DREAM_contest|1461","Nr2f1",98,"Inferred - Nr2f1 (98% AA Identity, Mus musculus)",0.69007
"NR2F2","Bombyx_mori|M02022_1.94d|Zoo_01|1006","Q969A9_BOMMO",88,"Inferred - Q969A9_BOMMO (88% AA Identity, Bombyx mori)",0.544813
"NR2F2","Mus_musculus|M01993_1.94d|DREAM_contest|578","Nr2f6",84,"Inferred - Nr2f6 (84% AA Identity, Mus musculus)",0.576322
"NR2F6","Homo_sapiens|M01984_1.94d|Zoo_01|3206","NR2F6",100,"Direct",0.49886
"NR2F6","Mus_musculus|M01993_1.94d|DREAM_contest|578","Nr2f6",98,"Inferred - Nr2f6 (98% AA Identity, Mus musculus)",0.576322
"NR2F6","Mus_musculus|M02008_1.94d|Badis09|Nr2f2_2192.2=v2","Nr2f2",85,"Inferred - Nr2f2 (85% AA Identity, Mus musculus)",0.620983
"NR2F6","Mus_musculus|M02014_1.94d|DREAM_contest|1461","Nr2f1",84,"Inferred - Nr2f1 (84% AA Identity, Mus musculus)",0.69007
